Ticker,Quarter,Depreciation,EPS in Rs,Expenses +,Interest,Net Profit +,Other Income +,Profit before tax,Tax %
STAR.NS,2025-03-01,49.0,8.91,973.0,50.0,86.0,-12.0,106.0,20.0
STAR.NS,2025-06-01,49.0,10.8,902.0,47.0,106.0,0.0,122.0,13.0
SUMICHEM.NS,2022-06-01,11.0,2.77,798.0,1.0,138.0,5.0,180.0,23.0
SUMICHEM.NS,2022-09-01,15.0,4.04,843.0,1.0,201.0,11.0,272.0,26.0
SUMICHEM.NS,2022-12-01,11.0,1.81,633.0,1.0,90.0,13.0,121.0,25.0
SUMICHEM.NS,2023-03-01,14.0,1.45,571.0,1.0,72.0,16.0,82.0,12.0
SUMICHEM.NS,2023-06-01,14.0,1.24,644.0,1.0,62.0,18.0,83.0,26.0
SUMICHEM.NS,2023-09-01,16.0,2.87,716.0,1.0,143.0,25.0,196.0,27.0
SUMICHEM.NS,2023-12-01,16.0,1.1,476.0,1.0,55.0,27.0,75.0,27.0
SUMICHEM.NS,2024-03-01,17.0,2.2,534.0,1.0,110.0,27.0,149.0,26.0
SUMICHEM.NS,2024-06-01,15.0,2.54,678.0,1.0,127.0,26.0,171.0,26.0
SUMICHEM.NS,2024-09-01,16.0,3.85,743.0,1.0,193.0,31.0,260.0,26.0
SUMICHEM.NS,2024-12-01,19.0,1.74,536.0,2.0,87.0,31.0,117.0,25.0
SUMICHEM.NS,2025-03-01,16.0,2.0,560.0,2.0,100.0,32.0,133.0,25.0
SUMICHEM.NS,2025-06-01,16.0,3.57,838.0,2.0,178.0,39.0,241.0,26.0
SUNPHARMA.NS,2022-06-01,588.0,8.59,7877.0,14.0,2093.0,2.0,2285.0,8.0
SUNPHARMA.NS,2022-09-01,610.0,9.43,7996.0,19.0,2256.0,85.0,2412.0,6.0
SUNPHARMA.NS,2022-12-01,660.0,9.03,8237.0,46.0,2181.0,174.0,2471.0,11.0
SUNPHARMA.NS,2023-03-01,672.0,8.27,8129.0,93.0,1983.0,202.0,2240.0,10.0
SUNPHARMA.NS,2023-06-01,651.0,8.43,8609.0,81.0,2006.0,-118.0,2481.0,19.0
SUNPHARMA.NS,2023-09-01,633.0,9.9,9013.0,49.0,2385.0,294.0,2791.0,14.0
SUNPHARMA.NS,2023-12-01,622.0,10.52,8904.0,35.0,2561.0,180.0,3000.0,14.0
SUNPHARMA.NS,2024-03-01,650.0,11.06,8948.0,74.0,2659.0,504.0,2816.0,5.0
SUNPHARMA.NS,2024-06-01,655.0,11.82,9045.0,62.0,2861.0,533.0,3424.0,16.0
SUNPHARMA.NS,2024-09-01,626.0,12.67,9352.0,69.0,3037.0,354.0,3598.0,16.0
SUNPHARMA.NS,2024-12-01,631.0,12.1,9666.0,52.0,2913.0,149.0,3476.0,16.0
SUNPHARMA.NS,2025-03-01,664.0,8.96,9243.0,49.0,2154.0,251.0,3254.0,34.0
SUNPHARMA.NS,2025-06-01,701.0,9.5,9550.0,75.0,2293.0,-354.0,3173.0,27.0
SUNTECK.NS,2022-06-01,2.0,1.7,98.0,20.0,25.0,8.0,31.0,20.0
SUNTECK.NS,2022-09-01,2.0,0.16,71.0,18.0,2.0,11.0,1.0,-80.0
SUNTECK.NS,2022-12-01,2.0,0.14,71.0,20.0,2.0,10.0,6.0,67.0
SUNTECK.NS,2023-03-01,3.0,-1.91,60.0,29.0,-28.0,8.0,-34.0,-18.0
SUNTECK.NS,2023-06-01,2.0,-0.46,79.0,17.0,-7.0,18.0,-9.0,-29.0
SUNTECK.NS,2023-09-01,2.0,-0.95,39.0,16.0,-14.0,12.0,-20.0,-31.0
SUNTECK.NS,2023-12-01,2.0,-0.66,57.0,17.0,-10.0,19.0,-15.0,-36.0
SUNTECK.NS,2024-03-01,3.0,6.92,274.0,18.0,101.0,8.0,140.0,28.0
SUNTECK.NS,2024-06-01,3.0,1.56,285.0,10.0,23.0,12.0,30.0,24.0
SUNTECK.NS,2024-09-01,4.0,2.36,132.0,10.0,35.0,13.0,37.0,6.0
SUNTECK.NS,2024-12-01,3.0,2.9,113.0,9.0,43.0,13.0,49.0,14.0
SUNTECK.NS,2025-03-01,3.0,3.44,137.0,12.0,50.0,13.0,67.0,25.0
SUNTECK.NS,2025-06-01,3.0,2.28,141.0,15.0,33.0,13.0,43.0,22.0
SUNTV.NS,2022-06-01,213.0,12.53,450.0,2.0,494.0,104.0,658.0,25.0
SUNTV.NS,2022-09-01,80.0,10.34,289.0,3.0,407.0,89.0,544.0,25.0
SUNTV.NS,2022-12-01,114.0,10.78,303.0,2.0,425.0,100.0,569.0,25.0
SUNTV.NS,2023-03-01,80.0,9.65,343.0,2.0,380.0,91.0,507.0,25.0
SUNTV.NS,2023-06-01,90.0,15.02,552.0,3.0,592.0,122.0,827.0,28.0
SUNTV.NS,2023-09-01,219.0,11.79,321.0,2.0,465.0,112.0,619.0,25.0
SUNTV.NS,2023-12-01,115.0,11.52,334.0,2.0,454.0,140.0,612.0,26.0
SUNTV.NS,2024-03-01,108.0,10.52,438.0,2.0,415.0,142.0,555.0,25.0
SUNTV.NS,2024-06-01,113.0,14.19,595.0,2.0,560.0,149.0,753.0,26.0
SUNTV.NS,2024-09-01,196.0,10.38,394.0,4.0,409.0,172.0,513.0,20.0
SUNTV.NS,2024-12-01,113.0,9.21,383.0,4.0,363.0,146.0,474.0,23.0
SUNTV.NS,2025-03-01,118.0,9.41,527.0,4.0,371.0,184.0,477.0,22.0
SUNTV.NS,2025-06-01,108.0,13.43,674.0,4.0,529.0,189.0,694.0,24.0
SUPREMEIND.NS,2022-06-01,62.0,16.84,1937.0,2.0,214.0,63.0,268.0,20.0
SUPREMEIND.NS,2022-09-01,65.0,6.46,1939.0,1.0,82.0,24.0,105.0,22.0
SUPREMEIND.NS,2022-12-01,65.0,16.53,2007.0,1.0,210.0,36.0,273.0,23.0
SUPREMEIND.NS,2023-03-01,72.0,28.3,2118.0,4.0,359.0,61.0,465.0,23.0
SUPREMEIND.NS,2023-06-01,72.0,16.97,2047.0,2.0,216.0,36.0,283.0,24.0
SUPREMEIND.NS,2023-09-01,72.0,19.14,1952.0,2.0,243.0,37.0,319.0,24.0
SUPREMEIND.NS,2023-12-01,77.0,20.17,2070.0,5.0,256.0,42.0,338.0,24.0
SUPREMEIND.NS,2024-03-01,77.0,27.93,2517.0,8.0,355.0,59.0,465.0,24.0
SUPREMEIND.NS,2024-06-01,86.0,21.52,2249.0,3.0,273.0,59.0,357.0,23.0
SUPREMEIND.NS,2024-09-01,90.0,16.26,1954.0,3.0,207.0,43.0,270.0,23.0
SUPREMEIND.NS,2024-12-01,91.0,14.72,2201.0,3.0,187.0,31.0,245.0,24.0
SUPREMEIND.NS,2025-03-01,91.0,23.14,2611.0,3.0,294.0,45.0,367.0,20.0
SUPREMEIND.NS,2025-06-01,93.0,15.93,2290.0,3.0,202.0,42.0,265.0,24.0
SYNGENE.NS,2022-06-01,86.0,1.84,472.0,9.0,74.0,16.0,93.0,20.0
SYNGENE.NS,2022-09-01,90.0,2.54,552.0,12.0,102.0,15.0,130.0,22.0
SYNGENE.NS,2022-12-01,95.0,2.73,555.0,14.0,110.0,17.0,140.0,22.0
SYNGENE.NS,2023-03-01,96.0,4.45,680.0,10.0,179.0,23.0,231.0,23.0
SYNGENE.NS,2023-06-01,102.0,2.32,596.0,10.0,93.0,24.0,123.0,24.0
SYNGENE.NS,2023-09-01,105.0,2.9,656.0,13.0,116.0,14.0,151.0,23.0
SYNGENE.NS,2023-12-01,108.0,2.77,622.0,11.0,112.0,26.0,138.0,19.0
SYNGENE.NS,2024-03-01,111.0,4.69,600.0,13.0,189.0,16.0,209.0,10.0
SYNGENE.NS,2024-06-01,107.0,1.88,620.0,12.0,76.0,50.0,101.0,25.0
SYNGENE.NS,2024-09-01,111.0,2.64,646.0,13.0,106.0,16.0,137.0,23.0
SYNGENE.NS,2024-12-01,109.0,3.26,660.0,12.0,131.0,18.0,181.0,27.0
SYNGENE.NS,2025-03-01,106.0,4.55,674.0,16.0,183.0,19.0,240.0,24.0
SYNGENE.NS,2025-06-01,111.0,2.15,668.0,12.0,87.0,18.0,101.0,14.0
TANLA.NS,2022-06-01,9.0,7.4,669.0,0.0,100.0,4.0,126.0,20.0
TANLA.NS,2022-09-01,10.0,8.14,712.0,0.0,110.0,11.0,140.0,21.0
TANLA.NS,2022-12-01,12.0,8.58,718.0,0.0,117.0,6.0,145.0,20.0
TANLA.NS,2023-03-01,15.0,8.95,667.0,0.0,120.0,5.0,156.0,23.0
TANLA.NS,2023-06-01,16.0,10.07,729.0,1.0,135.0,5.0,170.0,20.0
TANLA.NS,2023-09-01,23.0,10.6,812.0,2.0,143.0,6.0,179.0,20.0
TANLA.NS,2023-12-01,23.0,10.42,810.0,2.0,140.0,5.0,173.0,19.0
TANLA.NS,2024-03-01,23.0,9.69,845.0,2.0,130.0,26.0,162.0,20.0
TANLA.NS,2024-06-01,23.0,10.5,814.0,2.0,141.0,10.0,174.0,19.0
TANLA.NS,2024-09-01,23.0,9.68,825.0,2.0,130.0,10.0,161.0,19.0
TANLA.NS,2024-12-01,25.0,8.8,837.0,1.0,119.0,9.0,147.0,19.0
TANLA.NS,2025-03-01,27.0,8.72,861.0,1.0,117.0,11.0,146.0,20.0
TANLA.NS,2025-06-01,27.0,8.8,877.0,1.0,118.0,12.0,147.0,20.0
TATACHEM.NS,2022-06-01,213.0,23.12,2980.0,80.0,637.0,71.0,793.0,20.0
TATACHEM.NS,2022-09-01,218.0,24.65,3319.0,86.0,680.0,102.0,718.0,5.0
TATACHEM.NS,2022-12-01,227.0,15.35,3317.0,107.0,425.0,30.0,527.0,19.0
TATACHEM.NS,2023-03-01,234.0,27.83,3442.0,133.0,692.0,86.0,684.0,-1.0
TATACHEM.NS,2023-06-01,229.0,20.88,3175.0,123.0,587.0,67.0,758.0,23.0
TATACHEM.NS,2023-09-01,234.0,16.8,3191.0,145.0,495.0,187.0,615.0,20.0
TATACHEM.NS,2023-12-01,246.0,6.2,3188.0,132.0,194.0,98.0,262.0,26.0
TATACHEM.NS,2024-03-01,271.0,-33.36,3032.0,130.0,-841.0,-861.0,-819.0,3.0
TATACHEM.NS,2024-06-01,273.0,5.89,3215.0,133.0,190.0,116.0,284.0,33.0
TATACHEM.NS,2024-09-01,277.0,7.61,3381.0,145.0,267.0,152.0,348.0,23.0
TATACHEM.NS,2024-12-01,280.0,-2.08,3156.0,148.0,-21.0,-10.0,-4.0,425.0
TATACHEM.NS,2025-03-01,293.0,-2.2,3182.0,137.0,-49.0,29.0,-74.0,-34.0
TATACHEM.NS,2025-06-01,280.0,9.89,3070.0,147.0,316.0,138.0,360.0,12.0
TATACONSUM.NS,2022-06-01,73.0,2.67,2870.0,16.0,277.0,11.0,379.0,27.0
TATACONSUM.NS,2022-09-01,73.0,3.43,2929.0,20.0,389.0,141.0,482.0,26.0
TATACONSUM.NS,2022-12-01,75.0,3.65,3021.0,24.0,364.0,128.0,482.0,23.0
TATACONSUM.NS,2023-03-01,83.0,2.78,3107.0,28.0,290.0,49.0,450.0,23.0
TATACONSUM.NS,2023-06-01,82.0,3.28,3196.0,26.0,338.0,53.0,489.0,27.0
TATACONSUM.NS,2023-09-01,94.0,3.51,3197.0,28.0,364.0,75.0,491.0,27.0
TATACONSUM.NS,2023-12-01,86.0,2.89,3232.0,33.0,302.0,-32.0,422.0,25.0
TATACONSUM.NS,2024-03-01,116.0,2.19,3297.0,43.0,212.0,-177.0,294.0,9.0
TATACONSUM.NS,2024-06-01,148.0,2.93,3685.0,94.0,289.0,22.0,448.0,30.0
TATACONSUM.NS,2024-09-01,149.0,3.68,3588.0,99.0,367.0,19.0,397.0,10.0
TATACONSUM.NS,2024-12-01,150.0,2.82,3879.0,58.0,282.0,45.0,402.0,25.0
TATACONSUM.NS,2025-03-01,153.0,3.49,3987.0,40.0,349.0,102.0,530.0,23.0
TATACONSUM.NS,2025-06-01,149.0,3.38,4172.0,34.0,332.0,41.0,465.0,26.0
TATAMOTORS.NS,2022-06-01,5841.0,-15.08,69522.0,2421.0,-4951.0,2381.0,-3468.0,44.0
TATAMOTORS.NS,2022-09-01,5897.0,-2.84,74039.0,2487.0,-898.0,1351.0,-1461.0,-31.0
TATAMOTORS.NS,2022-12-01,6072.0,8.91,77668.0,2676.0,3043.0,1130.0,3203.0,8.0
TATAMOTORS.NS,2023-03-01,7050.0,16.28,92818.0,2642.0,5496.0,1453.0,4875.0,-13.0
TATAMOTORS.NS,2023-06-01,6633.0,9.64,89019.0,2615.0,3301.0,895.0,4864.0,32.0
TATAMOTORS.NS,2023-09-01,6637.0,11.33,91362.0,2652.0,3832.0,1557.0,6035.0,36.0
TATAMOTORS.NS,2023-12-01,6850.0,21.14,95159.0,2485.0,7145.0,1604.0,7687.0,7.0
TATAMOTORS.NS,2024-03-01,7143.0,52.37,102348.0,1645.0,17528.0,1412.0,9309.0,-88.0
TATAMOTORS.NS,2024-06-01,6565.0,31.63,91854.0,1471.0,10587.0,6553.0,13765.0,23.0
TATAMOTORS.NS,2024-09-01,6005.0,9.08,89291.0,2034.0,3450.0,1647.0,5767.0,40.0
TATAMOTORS.NS,2024-12-01,5399.0,14.69,100185.0,1119.0,5485.0,1700.0,7605.0,28.0
TATAMOTORS.NS,2025-03-01,5295.0,23.01,102685.0,1076.0,8556.0,1057.0,11504.0,26.0
TATAMOTORS.NS,2025-06-01,5320.0,10.66,94183.0,938.0,4003.0,1595.0,5561.0,28.0
TATAPOWER.NS,2022-06-01,822.0,2.49,12812.0,1026.0,884.0,1227.0,1062.0,17.0
TATAPOWER.NS,2022-09-01,838.0,2.56,12270.0,1052.0,935.0,1502.0,1373.0,32.0
TATAPOWER.NS,2022-12-01,853.0,2.96,11810.0,1098.0,1052.0,1497.0,1864.0,44.0
TATAPOWER.NS,2023-03-01,926.0,2.43,10526.0,1196.0,939.0,1352.0,1158.0,19.0
TATAPOWER.NS,2023-06-01,893.0,3.04,12500.0,1221.0,1141.0,877.0,1476.0,23.0
TATAPOWER.NS,2023-09-01,926.0,2.74,12967.0,1182.0,1017.0,567.0,1231.0,17.0
TATAPOWER.NS,2023-12-01,926.0,2.98,12234.0,1094.0,1076.0,1092.0,1489.0,28.0
TATAPOWER.NS,2024-03-01,1041.0,2.8,13540.0,1136.0,1046.0,1407.0,1537.0,32.0
TATAPOWER.NS,2024-06-01,973.0,3.04,14232.0,1176.0,1189.0,578.0,1490.0,20.0
TATAPOWER.NS,2024-09-01,987.0,2.9,12427.0,1143.0,1093.0,632.0,1773.0,38.0
TATAPOWER.NS,2024-12-01,1041.0,3.23,12312.0,1170.0,1188.0,589.0,1457.0,18.0
TATAPOWER.NS,2025-03-01,1116.0,3.26,14028.0,1213.0,1306.0,861.0,1600.0,18.0
TATAPOWER.NS,2025-06-01,1161.0,3.32,14470.0,1279.0,1262.0,494.0,1619.0,22.0
TATASTEEL.NS,2022-06-01,2237.0,6.36,48457.0,1218.0,7714.0,388.0,11906.0,35.0
TATASTEEL.NS,2022-09-01,2348.0,1.24,53817.0,1519.0,1297.0,412.0,2605.0,50.0
TATASTEEL.NS,2022-12-01,2368.0,-1.82,53036.0,1768.0,-2502.0,491.0,403.0,721.0
TATASTEEL.NS,2023-03-01,2382.0,1.4,55742.0,1794.0,1566.0,277.0,3321.0,53.0
TATASTEEL.NS,2023-06-01,2412.0,0.52,54587.0,1825.0,525.0,1190.0,1855.0,72.0
TATASTEEL.NS,2023-09-01,2480.0,-5.07,51414.0,1959.0,-6511.0,-6568.0,-6739.0,-3.0
TATASTEEL.NS,2023-12-01,2422.0,0.42,49048.0,1881.0,522.0,-33.0,1928.0,73.0
TATASTEEL.NS,2024-03-01,2568.0,0.49,52087.0,1842.0,555.0,-382.0,1809.0,69.0
TATASTEEL.NS,2024-06-01,2535.0,0.77,48077.0,1777.0,919.0,-6.0,2377.0,61.0
TATASTEEL.NS,2024-09-01,2597.0,0.67,47789.0,1971.0,759.0,617.0,2164.0,65.0
TATASTEEL.NS,2024-12-01,2569.0,0.26,47745.0,1804.0,295.0,142.0,1672.0,82.0
TATASTEEL.NS,2025-03-01,2720.0,1.04,49659.0,1789.0,1201.0,149.0,2200.0,45.0
TATASTEEL.NS,2025-06-01,2744.0,1.66,45751.0,1852.0,2007.0,236.0,3067.0,35.0
TCS.NS,2022-06-01,1230.0,25.9,39342.0,199.0,9519.0,789.0,12776.0,25.0
TCS.NS,2022-09-01,1237.0,28.51,40793.0,148.0,10465.0,965.0,14096.0,26.0
TCS.NS,2022-12-01,1269.0,29.64,42676.0,160.0,10883.0,520.0,14644.0,26.0
TCS.NS,2023-03-01,1286.0,31.13,43388.0,272.0,11436.0,1175.0,15391.0,26.0
TCS.NS,2023-06-01,1243.0,30.26,44383.0,163.0,11120.0,1397.0,14989.0,26.0
TCS.NS,2023-09-01,1263.0,31.0,43946.0,159.0,11380.0,1006.0,15330.0,26.0
TCS.NS,2023-12-01,1233.0,30.56,44195.0,230.0,11097.0,-96.0,14829.0,25.0
TCS.NS,2024-03-01,1246.0,34.37,44073.0,226.0,12502.0,1157.0,16849.0,26.0
TCS.NS,2024-06-01,1220.0,33.28,45951.0,173.0,12105.0,962.0,16231.0,25.0
TCS.NS,2024-09-01,1266.0,32.92,47528.0,162.0,11955.0,729.0,16032.0,25.0
TCS.NS,2024-12-01,1377.0,34.22,46939.0,234.0,12444.0,1243.0,16666.0,25.0
TCS.NS,2025-03-01,1379.0,33.79,47499.0,227.0,12293.0,1028.0,16402.0,25.0
TCS.NS,2025-06-01,1361.0,35.27,46562.0,195.0,12819.0,1660.0,16979.0,24.0
TECHM.NS,2022-06-01,477.0,11.64,10828.0,40.0,1148.0,122.0,1486.0,23.0
TECHM.NS,2022-09-01,492.0,13.21,11185.0,79.0,1299.0,290.0,1664.0,22.0
TECHM.NS,2022-12-01,498.0,13.32,11600.0,113.0,1285.0,247.0,1771.0,27.0
TECHM.NS,2023-03-01,490.0,11.47,11915.0,93.0,1125.0,306.0,1525.0,26.0
TECHM.NS,2023-06-01,447.0,7.1,11821.0,120.0,704.0,200.0,971.0,28.0
TECHM.NS,2023-09-01,466.0,5.06,11950.0,98.0,505.0,264.0,615.0,18.0
TECHM.NS,2023-12-01,443.0,5.23,11955.0,116.0,524.0,92.0,679.0,23.0
TECHM.NS,2024-03-01,461.0,6.77,11772.0,58.0,664.0,380.0,959.0,31.0
TECHM.NS,2024-06-01,462.0,8.71,11441.0,72.0,865.0,147.0,1178.0,27.0
TECHM.NS,2024-09-01,470.0,12.78,11563.0,89.0,1258.0,522.0,1714.0,27.0
TECHM.NS,2024-12-01,459.0,10.05,11477.0,76.0,989.0,23.0,1297.0,24.0
TECHM.NS,2025-03-01,462.0,11.92,11545.0,85.0,1142.0,173.0,1464.0,22.0
TECHM.NS,2025-06-01,458.0,11.65,11416.0,78.0,1129.0,219.0,1618.0,30.0
THERMAX.NS,2022-06-01,29.0,4.95,1559.0,7.0,59.0,21.0,81.0,28.0
THERMAX.NS,2022-09-01,30.0,9.16,1935.0,8.0,109.0,40.0,142.0,23.0
THERMAX.NS,2022-12-01,29.0,10.59,1888.0,9.0,126.0,42.0,165.0,23.0
THERMAX.NS,2023-03-01,29.0,13.09,2111.0,14.0,156.0,58.0,214.0,27.0
THERMAX.NS,2023-06-01,29.0,4.94,1801.0,13.0,60.0,2.0,91.0,34.0
THERMAX.NS,2023-09-01,33.0,13.24,2098.0,20.0,159.0,66.0,217.0,27.0
THERMAX.NS,2023-12-01,36.0,20.0,2137.0,27.0,237.0,185.0,309.0,23.0
THERMAX.NS,2024-03-01,50.0,15.97,2491.0,28.0,188.0,55.0,251.0,25.0
THERMAX.NS,2024-06-01,36.0,9.72,2044.0,27.0,109.0,84.0,161.0,32.0
THERMAX.NS,2024-09-01,42.0,16.54,2334.0,29.0,198.0,60.0,266.0,26.0
THERMAX.NS,2024-12-01,35.0,9.73,2319.0,29.0,114.0,32.0,156.0,27.0
THERMAX.NS,2025-03-01,45.0,17.27,2785.0,31.0,206.0,78.0,301.0,32.0
THERMAX.NS,2025-06-01,49.0,12.79,1925.0,30.0,151.0,66.0,211.0,28.0
TIINDIA.NS,2022-06-01,85.0,10.08,3379.0,9.0,247.0,29.0,332.0,26.0
TIINDIA.NS,2022-09-01,92.0,11.08,3256.0,12.0,277.0,7.0,414.0,33.0
TIINDIA.NS,2022-12-01,95.0,12.19,3174.0,11.0,324.0,95.0,460.0,29.0
TIINDIA.NS,2023-03-01,124.0,16.14,3288.0,11.0,477.0,188.0,542.0,12.0
TIINDIA.NS,2023-06-01,108.0,11.14,3431.0,11.0,284.0,42.0,390.0,27.0
TIINDIA.NS,2023-09-01,112.0,13.77,3744.0,13.0,346.0,59.0,496.0,30.0
TIINDIA.NS,2023-12-01,119.0,27.58,3728.0,13.0,828.0,609.0,946.0,12.0
TIINDIA.NS,2024-03-01,115.0,9.88,4039.0,15.0,274.0,77.0,398.0,31.0
TIINDIA.NS,2024-06-01,110.0,11.73,4047.0,16.0,317.0,62.0,467.0,32.0
TIINDIA.NS,2024-09-01,119.0,10.69,4434.0,16.0,299.0,71.0,426.0,30.0
TIINDIA.NS,2024-12-01,127.0,10.01,4321.0,15.0,280.0,77.0,426.0,34.0
TIINDIA.NS,2025-03-01,137.0,2.4,4813.0,16.0,158.0,150.0,334.0,53.0
TIINDIA.NS,2025-06-01,152.0,10.28,4763.0,17.0,303.0,72.0,449.0,32.0
TITAN.NS,2022-06-01,103.0,8.84,8247.0,65.0,790.0,44.0,1072.0,26.0
TITAN.NS,2022-09-01,106.0,9.36,7916.0,60.0,835.0,61.0,1142.0,27.0
TITAN.NS,2022-12-01,113.0,10.18,10262.0,79.0,913.0,90.0,1245.0,27.0
TITAN.NS,2023-03-01,119.0,8.22,9271.0,96.0,736.0,114.0,988.0,26.0
TITAN.NS,2023-06-01,128.0,8.48,10772.0,109.0,756.0,114.0,1002.0,25.0
TITAN.NS,2023-09-01,144.0,10.31,11118.0,140.0,916.0,125.0,1252.0,27.0
TITAN.NS,2023-12-01,154.0,11.86,12599.0,169.0,1053.0,136.0,1378.0,24.0
TITAN.NS,2024-03-01,158.0,8.68,11303.0,201.0,771.0,159.0,991.0,22.0
TITAN.NS,2024-06-01,164.0,8.05,12019.0,230.0,715.0,120.0,973.0,27.0
TITAN.NS,2024-09-01,171.0,7.93,13298.0,240.0,704.0,123.0,948.0,26.0
TITAN.NS,2024-12-01,175.0,11.79,16066.0,231.0,1047.0,128.0,1396.0,25.0
TITAN.NS,2025-03-01,183.0,9.81,13379.0,252.0,871.0,116.0,1218.0,28.0
TITAN.NS,2025-06-01,184.0,12.29,14693.0,271.0,1091.0,105.0,1480.0,26.0
TORNTPHARM.NS,2022-06-01,155.0,10.46,1635.0,55.0,354.0,30.0,532.0,33.0
TORNTPHARM.NS,2022-09-01,163.0,9.22,1612.0,69.0,312.0,16.0,463.0,33.0
TORNTPHARM.NS,2022-12-01,193.0,8.63,1767.0,102.0,292.0,-10.0,419.0,30.0
TORNTPHARM.NS,2023-03-01,196.0,8.48,1764.0,107.0,287.0,9.0,433.0,34.0
TORNTPHARM.NS,2023-06-01,191.0,11.17,1800.0,103.0,378.0,34.0,531.0,29.0
TORNTPHARM.NS,2023-09-01,201.0,11.41,1835.0,91.0,386.0,26.0,559.0,31.0
TORNTPHARM.NS,2023-12-01,213.0,13.09,1863.0,80.0,443.0,55.0,631.0,30.0
TORNTPHARM.NS,2024-03-01,203.0,13.27,1862.0,80.0,449.0,31.0,631.0,29.0
TORNTPHARM.NS,2024-06-01,197.0,13.5,1955.0,75.0,457.0,24.0,656.0,30.0
TORNTPHARM.NS,2024-09-01,198.0,13.39,1950.0,64.0,453.0,-16.0,661.0,31.0
TORNTPHARM.NS,2024-12-01,199.0,14.86,1895.0,57.0,503.0,33.0,691.0,27.0
TORNTPHARM.NS,2025-03-01,201.0,14.71,1995.0,56.0,498.0,-42.0,665.0,25.0
TORNTPHARM.NS,2025-06-01,201.0,16.19,2146.0,56.0,548.0,-37.0,738.0,26.0
TORNTPOWER.NS,2022-06-01,312.0,10.45,5450.0,186.0,502.0,108.0,671.0,25.0
TORNTPOWER.NS,2022-09-01,319.0,10.02,5539.0,215.0,484.0,94.0,725.0,33.0
TORNTPOWER.NS,2022-12-01,322.0,14.24,4999.0,228.0,695.0,84.0,977.0,29.0
TORNTPOWER.NS,2023-03-01,329.0,9.34,4947.0,189.0,484.0,96.0,668.0,28.0
TORNTPOWER.NS,2023-06-01,332.0,10.76,6143.0,227.0,532.0,86.0,711.0,25.0
TORNTPOWER.NS,2023-09-01,342.0,10.94,5740.0,247.0,543.0,108.0,741.0,27.0
TORNTPOWER.NS,2023-12-01,349.0,7.49,5322.0,235.0,374.0,54.0,513.0,27.0
TORNTPOWER.NS,2024-03-01,355.0,8.95,5420.0,233.0,447.0,97.0,617.0,28.0
TORNTPOWER.NS,2024-06-01,359.0,20.23,7176.0,260.0,996.0,76.0,1315.0,24.0
TORNTPOWER.NS,2024-09-01,371.0,10.01,5968.0,272.0,496.0,125.0,689.0,28.0
TORNTPOWER.NS,2024-12-01,378.0,9.44,5388.0,276.0,489.0,172.0,630.0,22.0
TORNTPOWER.NS,2025-03-01,389.0,21.03,5326.0,236.0,1077.0,114.0,619.0,-74.0
TORNTPOWER.NS,2025-06-01,390.0,14.52,6423.0,212.0,742.0,105.0,985.0,25.0
TRENT.NS,2022-06-01,127.0,3.67,1512.0,95.0,115.0,78.0,147.0,22.0
TRENT.NS,2022-09-01,112.0,2.62,1697.0,91.0,79.0,84.0,137.0,42.0
TRENT.NS,2022-12-01,118.0,4.7,1980.0,91.0,155.0,91.0,204.0,24.0
TRENT.NS,2023-03-01,137.0,1.52,1980.0,92.0,45.0,89.0,64.0,30.0
TRENT.NS,2023-06-01,141.0,4.88,2261.0,92.0,167.0,79.0,212.0,21.0
TRENT.NS,2023-09-01,152.0,6.6,2526.0,95.0,228.0,105.0,314.0,27.0
TRENT.NS,2023-12-01,165.0,10.53,2838.0,99.0,371.0,110.0,475.0,22.0
TRENT.NS,2024-03-01,213.0,19.81,2828.0,33.0,712.0,695.0,919.0,23.0
TRENT.NS,2024-06-01,181.0,11.04,3491.0,32.0,391.0,101.0,501.0,22.0
TRENT.NS,2024-09-01,197.0,9.53,3514.0,33.0,335.0,54.0,467.0,28.0
TRENT.NS,2024-12-01,245.0,13.99,3809.0,37.0,497.0,80.0,646.0,23.0
TRENT.NS,2025-03-01,272.0,8.95,3566.0,38.0,312.0,74.0,416.0,25.0
TRENT.NS,2025-06-01,293.0,12.09,4036.0,40.0,425.0,50.0,565.0,25.0
TTKPRESTIG.NS,2022-06-01,12.0,3.84,549.0,2.0,53.0,7.0,73.0,26.0
TTKPRESTIG.NS,2022-09-01,12.0,6.05,724.0,1.0,84.0,9.0,114.0,26.0
TTKPRESTIG.NS,2022-12-01,13.0,4.15,615.0,2.0,58.0,13.0,78.0,25.0
TTKPRESTIG.NS,2023-03-01,16.0,4.29,531.0,3.0,58.0,17.0,78.0,26.0
TTKPRESTIG.NS,2023-06-01,15.0,3.46,527.0,3.0,47.0,21.0,64.0,26.0
TTKPRESTIG.NS,2023-09-01,16.0,4.28,649.0,3.0,59.0,18.0,80.0,26.0
TTKPRESTIG.NS,2023-12-01,17.0,4.51,653.0,3.0,62.0,18.0,83.0,26.0
TTKPRESTIG.NS,2024-03-01,17.0,4.24,545.0,5.0,57.0,19.0,75.0,23.0
TTKPRESTIG.NS,2024-06-01,17.0,3.01,533.0,4.0,41.0,21.0,55.0,26.0
TTKPRESTIG.NS,2024-09-01,17.0,3.81,678.0,5.0,52.0,20.0,70.0,26.0
TTKPRESTIG.NS,2024-12-01,17.0,4.22,648.0,4.0,57.0,17.0,75.0,24.0
